"last_date","today_ok","no","no_","username_nl","followers","increase_nl","location","___newsletter_text___","username","increase","one_tw_username","one_favorite","one_followers_count","one_created_at","two_tw_username","two_favorite","two_followers_count","two_created_at","diff_last_7_days"
2022-05-28,1,98,98.|,@xxxmboston,[257K],|+6162,"(Los Angeles, CA)","98. @xxxmboston [257K] ⏫  |+6162 (Los Angeles, CA) ",@xxxmboston,|+6162,xxxmboston,1,250547,2022-05-21 02:00:00.000,xxxmboston,1,256709,2022-05-28 02:00:00.000,6162
2022-05-28,1,99,99.|,@samuelledger,[97K],|+6102,"(Honolulu, HI)","99. @samuelledger [97K] ⏫  |+6102 (Honolulu, HI) ",@samuelledger,|+6102,samuelledger,1,91248,2022-05-21 02:00:00.000,samuelledger,1,97350,2022-05-28 02:00:00.000,6102
2022-05-28,1,100,100.|,@poyatoreal,[325K],|+6080,"(Miami, FL)","100. @poyatoreal [325K] ⏫  |+6080 (Miami, FL) ",@poyatoreal,|+6080,poyatoreal,1,319397,2022-05-21 02:00:00.000,poyatoreal,1,325477,2022-05-28 02:00:00.000,6080
2022-05-28,1,101,101.|,@angelriveraxxx,[461K],|+5960,"(West Hollywood, CA)","101. @angelriveraxxx [461K] ⏫  |+5960 (West Hollywood, CA) ",@angelriveraxxx,|+5960,angelriveraxxx,1,455337,2022-05-21 02:00:00.000,angelriveraxxx,1,461297,2022-05-28 02:00:00.000,5960
2022-05-28,1,102,102.|,@blessed_213,[512K],|+5952,,102. @blessed_213 [512K] ⏫  |+5952,@blessed_213,|+5952,blessed_213,1,506303,2022-05-21 02:00:00.000,blessed_213,1,512255,2022-05-28 02:00:00.000,5952
2022-05-28,1,103,103.|,@cagedboymax,[12K],|+5901,"(San Francisco, CA)","103. @cagedboymax [12K] ⏫  |+5901 (San Francisco, CA) ",@cagedboymax,|+5901,cagedboymax,1,6347,2022-05-21 02:00:00.000,cagedboymax,1,12248,2022-05-28 02:00:00.000,5901
2022-05-28,1,104,104.|,@gamer_fit_bi,[303K],|+5894,"(Distrito Federal, México)","104. @gamer_fit_bi [303K] ⏫  |+5894 (Distrito Federal, México) ",@gamer_fit_bi,|+5894,gamer_fit_bi,1,297434,2022-05-21 02:00:00.000,gamer_fit_bi,1,303328,2022-05-28 02:00:00.000,5894
2022-05-28,1,105,105.|,@seanaustinxxx,[377K],|+5871,"(London, England)","105. @seanaustinxxx [377K] ⏫  |+5871 (London, England) ",@seanaustinxxx,|+5871,seanaustinxxx,1,371284,2022-05-21 02:00:00.000,seanaustinxxx,1,377155,2022-05-28 02:00:00.000,5871
2022-05-28,1,106,106.|,@thejulianchase,[412K],|+5852,,106. @thejulianchase [412K] ⏫  |+5852,@thejulianchase,|+5852,thejulianchase,1,405731,2022-05-21 02:00:00.000,thejulianchase,1,411583,2022-05-28 02:00:00.000,5852
2022-05-25,0,107,107.|,@heli6688,[224K],|+5836,,107. @heli6688 [224K] ⏫  |+5836,@heli6688,|+5836,heli6688,1,218278,2022-05-21 02:00:00.000,heli6688,1,224114,2022-05-25 02:00:00.000,5836
2022-05-28,1,108,108.|,@francoemarxxx,[182K],|+5836,(Ciudad Autónoma de Buenos Aire),108. @francoemarxxx [182K] ⏫  |+5836 (Ciudad Autónoma de Buenos Aire) ,@francoemarxxx,|+5836,francoemarxxx,1,176495,2022-05-21 02:00:00.000,francoemarxxx,1,182331,2022-05-28 02:00:00.000,5836
2022-05-28,1,109,109.|,@charliecherry14,[156K],|+5811,"(Los Angeles, CA)","109. @charliecherry14 [156K] ⏫  |+5811 (Los Angeles, CA) ",@charliecherry14,|+5811,charliecherry14,1,149849,2022-05-21 02:00:00.000,charliecherry14,1,155660,2022-05-28 02:00:00.000,5811
2022-05-28,1,110,110.|,@papikocic,[214K],|+5753,"(London, England)","110. @papikocic [214K] ⏫  |+5753 (London, England) ",@papikocic,|+5753,papikocic,1,208404,2022-05-21 02:00:00.000,papikocic,1,214157,2022-05-28 02:00:00.000,5753
2022-05-28,1,111,111.|,@imroger24,[249K],|+5730,(Argentina),111. @imroger24 [249K] ⏫  |+5730 (Argentina) ,@imroger24,|+5730,imroger24,1,243605,2022-05-21 02:00:00.000,imroger24,1,249335,2022-05-28 02:00:00.000,5730
2022-05-27,0,112,112.|,@lucasprive_,[31K],|+5729,(England),112. @lucasprive_ [31K] ⏫  |+5729 (England) ,@lucasprive_,|+5729,lucasprive_,1,25149,2022-05-21 02:00:00.000,lucasprive_,1,30878,2022-05-27 02:00:00.000,5729
2022-05-28,1,113,113.|,@boywithbigccck,[41K],|+5727,,113. @boywithbigccck [41K] ⏫  |+5727,@boywithbigccck,|+5727,boywithbigccck,1,35388,2022-05-21 02:00:00.000,boywithbigccck,1,41115,2022-05-28 02:00:00.000,5727
2022-05-28,1,114,114.|,@rafaelalencar,[602K],|+5710,(New York),114. @rafaelalencar [602K] ⏫  |+5710 (New York) ,@rafaelalencar,|+5710,rafaelalencar,1,595915,2022-05-21 02:00:00.000,rafaelalencar,1,601625,2022-05-28 02:00:00.000,5710
2022-05-28,1,115,115.|,@porfimaximus,[197K],|+5695,"(Los Angeles, CA)","115. @porfimaximus [197K] ⏫  |+5695 (Los Angeles, CA) ",@porfimaximus,|+5695,porfimaximus,1,191408,2022-05-21 02:00:00.000,porfimaximus,1,197103,2022-05-28 02:00:00.000,5695
2022-05-28,1,116,116.|,@thajuicyboi,[97K],|+5653,(Germany),116. @thajuicyboi [97K] ⏫  |+5653 (Germany) ,@thajuicyboi,|+5653,thajuicyboi,1,91030,2022-05-21 02:00:00.000,thajuicyboi,1,96683,2022-05-28 02:00:00.000,5653
2022-05-27,0,117,117.|,@vincent_xxl,[18K],|+5641,"(Nederlek, Nederland)","117. @vincent_xxl [18K] ⏫  |+5641 (Nederlek, Nederland) ",@vincent_xxl,|+5641,vincent_xxl,1,12572,2022-05-21 02:00:00.000,vincent_xxl,1,18213,2022-05-27 02:00:00.000,5641
2022-05-28,1,118,118.|,@justinthejock3x,[280K],|+5606,"(Manhattan, NY)","118. @justinthejock3x [280K] ⏫  |+5606 (Manhattan, NY) ",@justinthejock3x,|+5606,justinthejock3x,1,273933,2022-05-21 02:00:00.000,justinthejock3x,1,279539,2022-05-28 02:00:00.000,5606
2022-05-28,1,119,119.|,@austinwolfpack,[786K],|+5571,,119. @austinwolfpack [786K] ⏫  |+5571,@austinwolfpack,|+5571,austinwolfpack,1,780728,2022-05-21 02:00:00.000,austinwolfpack,1,786299,2022-05-28 02:00:00.000,5571
2022-05-28,1,120,120.|,@danejaxson,[451K],|+5556,"(Dallas, TX)","120. @danejaxson [451K] ⏫  |+5556 (Dallas, TX) ",@danejaxson,|+5556,danejaxson,1,445724,2022-05-21 02:00:00.000,danejaxson,1,451280,2022-05-28 02:00:00.000,5556
2022-05-28,1,121,121.|,@captnemo030,[202K],|+5524,"(Berlin, Deutschland)","121. @captnemo030 [202K] ⏫  |+5524 (Berlin, Deutschland) ",@captnemo030,|+5524,captnemo030,1,196155,2022-05-21 02:00:00.000,captnemo030,1,201679,2022-05-28 02:00:00.000,5524
2022-05-28,1,122,122.|,@kaylebalexander,[283K],|+5506,"(Honolulu, HI)","122. @kaylebalexander [283K] ⏫  |+5506 (Honolulu, HI) ",@kaylebalexander,|+5506,kaylebalexander,1,277449,2022-05-21 02:00:00.000,kaylebalexander,1,282955,2022-05-28 02:00:00.000,5506
2022-05-28,1,123,123.|,@iamliammoore,[212K],|+5501,"(Western Australia, Australia)","123. @iamliammoore [212K] ⏫  |+5501 (Western Australia, Australia) ",@iamliammoore,|+5501,iamliammoore,1,206609,2022-05-21 02:00:00.000,iamliammoore,1,212110,2022-05-28 02:00:00.000,5501
2022-05-28,1,124,124.|,@cuban_dy,[78K],|+5499,(Ciudad Autónoma de Buenos Aire),124. @cuban_dy [78K] ⏫  |+5499 (Ciudad Autónoma de Buenos Aire) ,@cuban_dy,|+5499,cuban_dy,1,72945,2022-05-21 02:00:00.000,cuban_dy,1,78444,2022-05-28 02:00:00.000,5499
2022-05-28,1,125,125.|,@diegor_barros,[1087K],|+5437,"(London, England)","125. @diegor_barros [1087K] ⏫  |+5437 (London, England) ",@diegor_barros,|+5437,diegor_barros,1,1081418,2022-05-21 02:00:00.000,diegor_barros,1,1086855,2022-05-28 02:00:00.000,5437
2022-05-28,1,126,126.|,@ianrossxxx,[22K],|+5425,,126. @ianrossxxx [22K] ⏫  |+5425,@ianrossxxx,|+5425,ianrossxxx,1,16709,2022-05-21 02:00:00.000,ianrossxxx,1,22134,2022-05-28 02:00:00.000,5425
2022-05-28,1,127,127.|,@gay_0161_couple,[218K],|+5422,(in your dreams),127. @gay_0161_couple [218K] ⏫  |+5422 (in your dreams) ,@gay_0161_couple,|+5422,gay_0161_couple,1,212498,2022-05-21 02:00:00.000,gay_0161_couple,1,217920,2022-05-28 02:00:00.000,5422
2022-05-28,1,128,128.|,@enriquexxx3610,[454K],|+5389,"(Buenos Aires, Argentina 🇦🇷)","128. @enriquexxx3610 [454K] ⏫  |+5389 (Buenos Aires, Argentina 🇦🇷) ",@enriquexxx3610,|+5389,enriquexxx3610,1,449092,2022-05-21 02:00:00.000,enriquexxx3610,1,454481,2022-05-28 02:00:00.000,5389
2022-05-28,1,129,129.|,@deric_dk_,[121K],|+5334,(70% OFF→),129. @deric_dk_ [121K] ⏫  |+5334 (70% OFF→) ,@deric_dk_,|+5334,deric_dk_,1,115335,2022-05-21 02:00:00.000,deric_dk_,1,120669,2022-05-28 02:00:00.000,5334
2022-05-28,1,130,130.|,@mickfitness1,[191K],|+5334,(Ireland),130. @mickfitness1 [191K] ⏫  |+5334 (Ireland) ,@mickfitness1,|+5334,mickfitness1,1,185774,2022-05-21 02:00:00.000,mickfitness1,1,191108,2022-05-28 02:00:00.000,5334
2022-05-28,1,131,131.|,@facuantunesx,[139K],|+5333,,131. @facuantunesx [139K] ⏫  |+5333,@facuantunesx,|+5333,facuantunesx,1,133505,2022-05-21 02:00:00.000,facuantunesx,1,138838,2022-05-28 02:00:00.000,5333
2022-05-28,1,132,132.|,@jucamilop,[40K],|+5320,"(Cali, Colombia)","132. @jucamilop [40K] ⏫  |+5320 (Cali, Colombia) ",@jucamilop,|+5320,jucamilop,1,34944,2022-05-21 02:00:00.000,jucamilop,1,40264,2022-05-28 02:00:00.000,5320
2022-05-28,1,133,133.|,@dotadobenjamin,[217K],|+5318,(Brasil),133. @dotadobenjamin [217K] ⏫  |+5318 (Brasil) ,@dotadobenjamin,|+5318,dotadobenjamin,1,211882,2022-05-21 02:00:00.000,dotadobenjamin,1,217200,2022-05-28 02:00:00.000,5318
2022-05-28,1,134,134.|,@tradesmandick,[364K],|+5277,(Scotland  United Kingdom),134. @tradesmandick [364K] ⏫  |+5277 (Scotland  United Kingdom) ,@tradesmandick,|+5277,tradesmandick,1,358507,2022-05-21 02:00:00.000,tradesmandick,1,363784,2022-05-28 02:00:00.000,5277
2022-05-28,1,135,135.|,@maxandkylexxx,[20K],|+5207,(Earth),135. @maxandkylexxx [20K] ⏫  |+5207 (Earth) ,@maxandkylexxx,|+5207,maxandkylexxx,1,14652,2022-05-21 02:00:00.000,maxandkylexxx,1,19859,2022-05-28 02:00:00.000,5207
2022-05-28,1,136,136.|,@lanevrogers,[567K],|+5199,(USA),136. @lanevrogers [567K] ⏫  |+5199 (USA) ,@lanevrogers,|+5199,lanevrogers,1,561381,2022-05-21 02:00:00.000,lanevrogers,1,566580,2022-05-28 02:00:00.000,5199
2022-05-28,1,137,137.|,@bonjouraxxel,[207K],|+5181,(Not on social apps ),137. @bonjouraxxel [207K] ⏫  |+5181 (Not on social apps ) ,@bonjouraxxel,|+5181,bonjouraxxel,1,202188,2022-05-21 02:00:00.000,bonjouraxxel,1,207369,2022-05-28 02:00:00.000,5181
2022-05-28,1,138,138.|,@jacobsexyboyy,[41K],|+5172,(Canada),138. @jacobsexyboyy [41K] ⏫  |+5172 (Canada) ,@jacobsexyboyy,|+5172,jacobsexyboyy,1,35767,2022-05-21 02:00:00.000,jacobsexyboyy,1,40939,2022-05-28 02:00:00.000,5172
2022-05-28,1,139,139.|,@xgiox69,[30K],|+5151,(Your Dads),139. @xgiox69 [30K] ⏫  |+5151 (Your Dads) ,@xgiox69,|+5151,xgiox69,1,24424,2022-05-21 02:00:00.000,xgiox69,1,29575,2022-05-28 02:00:00.000,5151
2022-05-28,1,140,140.|,@brandtsboys,[831K],|+5142,(United States),140. @brandtsboys [831K] ⏫  |+5142 (United States) ,@brandtsboys,|+5142,brandtsboys,1,826170,2022-05-21 02:00:00.000,brandtsboys,1,831312,2022-05-28 02:00:00.000,5142
2022-05-28,1,141,141.|,@cody_seiya,[506K],|+5137,"(Manhattan, NY)","141. @cody_seiya [506K] ⏫  |+5137 (Manhattan, NY) ",@cody_seiya,|+5137,cody_seiya,1,500671,2022-05-21 02:00:00.000,cody_seiya,1,505808,2022-05-28 02:00:00.000,5137
2022-05-28,1,142,142.|,@emilianovelaok,[342K],|+5114,(My ass),142. @emilianovelaok [342K] ⏫  |+5114 (My ass) ,@emilianovelaok,|+5114,emilianovelaok,1,336855,2022-05-21 02:00:00.000,emilianovelaok,1,341969,2022-05-28 02:00:00.000,5114
2022-05-28,1,143,143.|,@lazzaratoxxx,[118K],|+5100,"(London, England)","143. @lazzaratoxxx [118K] ⏫  |+5100 (London, England) ",@lazzaratoxxx,|+5100,lazzaratoxxx,1,113271,2022-05-21 02:00:00.000,lazzaratoxxx,1,118371,2022-05-28 02:00:00.000,5100
2022-05-28,1,144,144.|,@ginozanettiof,[79K],|+5098,"(Florida, USA)","144. @ginozanettiof [79K] ⏫  |+5098 (Florida, USA) ",@ginozanettiof,|+5098,ginozanettiof,1,74174,2022-05-21 02:00:00.000,ginozanettiof,1,79272,2022-05-28 02:00:00.000,5098
2022-05-28,1,145,145.|,@kaixmatty,[731K],|+5093,"(Los Angeles, CA)","145. @kaixmatty [731K] ⏫  |+5093 (Los Angeles, CA) ",@kaixmatty,|+5093,kaixmatty,1,726041,2022-05-21 02:00:00.000,kaixmatty,1,731134,2022-05-28 02:00:00.000,5093
2022-05-28,1,146,146.|,@alessiovegaxxx,[134K],|+5065,(NYC),146. @alessiovegaxxx [134K] ⏫  |+5065 (NYC) ,@alessiovegaxxx,|+5065,alessiovegaxxx,1,128666,2022-05-21 02:00:00.000,alessiovegaxxx,1,133731,2022-05-28 02:00:00.000,5065
2022-05-28,1,147,147.|,@sirpeeterreal,[315K],|+5045,"(Madrid, Spain)","147. @sirpeeterreal [315K] ⏫  |+5045 (Madrid, Spain) ",@sirpeeterreal,|+5045,sirpeeterreal,1,310260,2022-05-21 02:00:00.000,sirpeeterreal,1,315305,2022-05-28 02:00:00.000,5045
2022-05-28,1,148,148.|,@simonmontanaxxx,[91K],|+5023,(Ciudad Autónoma de Buenos Aire),148. @simonmontanaxxx [91K] ⏫  |+5023 (Ciudad Autónoma de Buenos Aire) ,@simonmontanaxxx,|+5023,simonmontanaxxx,1,85499,2022-05-21 02:00:00.000,simonmontanaxxx,1,90522,2022-05-28 02:00:00.000,5023
2022-05-28,1,149,149.|,@codyblackx,[279K],|+4993,"(London, England)","149. @codyblackx [279K] ⏫  |+4993 (London, England) ",@codyblackx,|+4993,codyblackx,1,274315,2022-05-21 02:00:00.000,codyblackx,1,279308,2022-05-28 02:00:00.000,4993
2022-05-28,1,150,150.|,@lenn_and_jayden,[140K],|+4988,,150. @lenn_and_jayden [140K] ⏫  |+4988,@lenn_and_jayden,|+4988,lenn_and_jayden,1,134707,2022-05-21 02:00:00.000,lenn_and_jayden,1,139695,2022-05-28 02:00:00.000,4988
2022-05-28,1,151,151.|,@babycatriel,[50K],|+4962,,151. @babycatriel [50K] ⏫  |+4962,@babycatriel,|+4962,babycatriel,1,45176,2022-05-21 02:00:00.000,babycatriel,1,50138,2022-05-28 02:00:00.000,4962
2022-05-28,1,152,152.|,@benjboyx,[302K],|+4925,"(London, England)","152. @benjboyx [302K] ⏫  |+4925 (London, England) ",@benjboyx,|+4925,benjboyx,1,297564,2022-05-21 02:00:00.000,benjboyx,1,302489,2022-05-28 02:00:00.000,4925
2022-05-28,1,153,153.|,@fatkatxxx,[121K],|+4869,"(Atlanta, GA)","153. @fatkatxxx [121K] ⏫  |+4869 (Atlanta, GA) ",@fatkatxxx,|+4869,fatkatxxx,1,115997,2022-05-21 02:00:00.000,fatkatxxx,1,120866,2022-05-28 02:00:00.000,4869
2022-05-28,1,154,154.|,@narumiya_jin634,[184K],|+4852,(From Tokyo to Asia),154. @narumiya_jin634 [184K] ⏫  |+4852 (From Tokyo to Asia) ,@narumiya_jin634,|+4852,narumiya_jin634,1,179481,2022-05-21 02:00:00.000,narumiya_jin634,1,184333,2022-05-28 02:00:00.000,4852
2022-05-28,1,155,155.|,@kingbrianl,[162K],|+4852,(Honduras),155. @kingbrianl [162K] ⏫  |+4852 (Honduras) ,@kingbrianl,|+4852,kingbrianl,1,157524,2022-05-21 02:00:00.000,kingbrianl,1,162376,2022-05-28 02:00:00.000,4852
2022-05-28,1,156,156.|,@starrytwunk,[187K],|+4798,,156. @starrytwunk [187K] ⏫  |+4798,@starrytwunk,|+4798,starrytwunk,1,182465,2022-05-21 02:00:00.000,starrytwunk,1,187263,2022-05-28 02:00:00.000,4798
2022-05-28,1,157,157.|,@pablohernandez7,[376K],|+4794,"(Miami, FL)","157. @pablohernandez7 [376K] ⏫  |+4794 (Miami, FL) ",@pablohernandez7,|+4794,pablohernandez7,1,370740,2022-05-21 02:00:00.000,pablohernandez7,1,375534,2022-05-28 02:00:00.000,4794
2022-05-28,1,158,158.|,@traviesso5,[170K],|+4778,"(Cartagena, Colombia)","158. @traviesso5 [170K] ⏫  |+4778 (Cartagena, Colombia) ",@traviesso5,|+4778,traviesso5,1,164963,2022-05-21 02:00:00.000,traviesso5,1,169741,2022-05-28 02:00:00.000,4778
2022-05-28,1,159,159.|,@chris_damned,[366K],|+4747,"(California, USA)","159. @chris_damned [366K] ⏫  |+4747 (California, USA) ",@chris_damned,|+4747,chris_damned,1,361491,2022-05-21 02:00:00.000,chris_damned,1,366238,2022-05-28 02:00:00.000,4747
2022-05-28,1,160,160.|,@mnstrcck,[139K],|+4744,,160. @mnstrcck [139K] ⏫  |+4744,@mnstrcck,|+4744,mnstrcck,1,134553,2022-05-21 02:00:00.000,mnstrcck,1,139297,2022-05-28 02:00:00.000,4744
2022-05-28,1,161,161.|,@hungskater,[152K],|+4737,"(San Francisco, CA)","161. @hungskater [152K] ⏫  |+4737 (San Francisco, CA) ",@hungskater,|+4737,hungskater,1,146878,2022-05-21 02:00:00.000,hungskater,1,151615,2022-05-28 02:00:00.000,4737
2022-05-28,1,162,162.|,@jhonramosof,[153K],|+4737,( Brasil),162. @jhonramosof [153K] ⏫  |+4737 ( Brasil) ,@jhonramosof,|+4737,jhonramosof,1,148125,2022-05-21 02:00:00.000,jhonramosof,1,152862,2022-05-28 02:00:00.000,4737
2022-05-28,1,163,163.|,@levysecrets,[277K],|+4709,,163. @levysecrets [277K] ⏫  |+4709,@levysecrets,|+4709,levysecrets,1,272610,2022-05-21 02:00:00.000,levysecrets,1,277319,2022-05-28 02:00:00.000,4709
2022-05-28,1,164,164.|,@charlieboxie,[114K],|+4697,(Guatemala),164. @charlieboxie [114K] ⏫  |+4697 (Guatemala) ,@charlieboxie,|+4697,charlieboxie,1,109272,2022-05-21 02:00:00.000,charlieboxie,1,113969,2022-05-28 02:00:00.000,4697
2022-05-28,1,165,165.|,@freakyjake41,[117K],|+4669,"(California, USA)","165. @freakyjake41 [117K] ⏫  |+4669 (California, USA) ",@freakyjake41,|+4669,freakyjake41,1,112639,2022-05-21 02:00:00.000,freakyjake41,1,117308,2022-05-28 02:00:00.000,4669
2022-05-28,1,166,166.|,@beaubutlerxxx,[209K],|+4669,"(West Hollywood, CA)","166. @beaubutlerxxx [209K] ⏫  |+4669 (West Hollywood, CA) ",@beaubutlerxxx,|+4669,beaubutlerxxx,1,204348,2022-05-21 02:00:00.000,beaubutlerxxx,1,209017,2022-05-28 02:00:00.000,4669
2022-05-28,1,167,167.|,@rushlight_dante,[362K],|+4667,,167. @rushlight_dante [362K] ⏫  |+4667,@rushlight_dante,|+4667,rushlight_dante,1,356983,2022-05-21 02:00:00.000,rushlight_dante,1,361650,2022-05-28 02:00:00.000,4667
2022-05-28,1,168,168.|,@leandavexx,[306K],|+4664,(Europe),168. @leandavexx [306K] ⏫  |+4664 (Europe) ,@leandavexx,|+4664,leandavexx,1,301104,2022-05-21 02:00:00.000,leandavexx,1,305768,2022-05-28 02:00:00.000,4664
2022-05-28,1,169,169.|,@xanderandjay,[90K],|+4654,(join us ),169. @xanderandjay [90K] ⏫  |+4654 (join us ) ,@xanderandjay,|+4654,xanderandjay,1,85288,2022-05-21 02:00:00.000,xanderandjay,1,89942,2022-05-28 02:00:00.000,4654
2022-05-28,1,170,170.|,@samm_fitness,[416K],|+4638,,170. @samm_fitness [416K] ⏫  |+4638,@samm_fitness,|+4638,samm_fitness,1,411286,2022-05-21 02:00:00.000,samm_fitness,1,415924,2022-05-28 02:00:00.000,4638
2022-05-28,1,171,171.|,@shadow23ok,[96K],|+4621,"(Barcelona, España)","171. @shadow23ok [96K] ⏫  |+4621 (Barcelona, España) ",@shadow23ok,|+4621,shadow23ok,1,91504,2022-05-21 02:00:00.000,shadow23ok,1,96125,2022-05-28 02:00:00.000,4621
2022-05-28,1,172,172.|,@nolbertgarcia1,[80K],|+4620,,172. @nolbertgarcia1 [80K] ⏫  |+4620,@nolbertgarcia1,|+4620,nolbertgarcia1,1,75126,2022-05-21 02:00:00.000,nolbertgarcia1,1,79746,2022-05-28 02:00:00.000,4620
2022-05-28,1,173,173.|,@eyefilmzx,[112K],|+4610,"(Los Angeles, CA)","173. @eyefilmzx [112K] ⏫  |+4610 (Los Angeles, CA) ",@eyefilmzx,|+4610,eyefilmzx,1,107655,2022-05-21 02:00:00.000,eyefilmzx,1,112265,2022-05-28 02:00:00.000,4610
2022-05-28,1,174,174.|,@gabrietwink,[148K],|+4603,(somewhere in Wonderland),174. @gabrietwink [148K] ⏫  |+4603 (somewhere in Wonderland) ,@gabrietwink,|+4603,gabrietwink,1,143877,2022-05-21 02:00:00.000,gabrietwink,1,148480,2022-05-28 02:00:00.000,4603
2022-05-28,1,175,175.|,@cmmathias23,[116K],|+4525,(Colombia ),175. @cmmathias23 [116K] ⏫  |+4525 (Colombia ) ,@cmmathias23,|+4525,cmmathias23,1,111500,2022-05-21 02:00:00.000,cmmathias23,1,116025,2022-05-28 02:00:00.000,4525
2022-05-28,1,176,176.|,@luismvalsae,[253K],|+4468,"(Medellín, Colombia)","176. @luismvalsae [253K] ⏫  |+4468 (Medellín, Colombia) ",@luismvalsae,|+4468,luismvalsae,1,248309,2022-05-21 02:00:00.000,luismvalsae,1,252777,2022-05-28 02:00:00.000,4468
2022-05-28,1,177,177.|,@dsapangbato2,[158K],|+4463,"(Lungsod ng Makati, Pambansang )","177. @dsapangbato2 [158K] ⏫  |+4463 (Lungsod ng Makati, Pambansang ) ",@dsapangbato2,|+4463,dsapangbato2,1,153591,2022-05-21 02:00:00.000,dsapangbato2,1,158054,2022-05-28 02:00:00.000,4463
2022-05-28,1,178,178.|,@qiyizhongzi,[184K],|+4434,(🇹🇼🇭🇰🇲🇾🇹🇭🇻🇳🇰🇷🇯🇵🚩),178. @qiyizhongzi [184K] ⏫  |+4434 (🇹🇼🇭🇰🇲🇾🇹🇭🇻🇳🇰🇷🇯🇵🚩) ,@qiyizhongzi,|+4434,qiyizhongzi,1,179177,2022-05-21 02:00:00.000,qiyizhongzi,1,183611,2022-05-28 02:00:00.000,4434
2022-05-28,1,179,179.|,@sebaterry_com,[146K],|+4415,"(Valentz, Spanien)","179. @sebaterry_com [146K] ⏫  |+4415 (Valentz, Spanien) ",@sebaterry_com,|+4415,sebaterry_com,1,141637,2022-05-21 02:00:00.000,sebaterry_com,1,146052,2022-05-28 02:00:00.000,4415
2022-05-28,1,180,180.|,@rafaelxxl1,[120K],|+4385,"(Madrid, España)","180. @rafaelxxl1 [120K] ⏫  |+4385 (Madrid, España) ",@rafaelxxl1,|+4385,rafaelxxl1,1,115366,2022-05-21 02:00:00.000,rafaelxxl1,1,119751,2022-05-28 02:00:00.000,4385
2022-05-28,1,181,181.|,@matthewbigcock,[223K],|+4365,,181. @matthewbigcock [223K] ⏫  |+4365,@matthewbigcock,|+4365,matthewbigcock,1,218213,2022-05-21 02:00:00.000,matthewbigcock,1,222578,2022-05-28 02:00:00.000,4365
2022-05-28,1,182,182.|,@mathew_sumer,[122K],|+4318,,182. @mathew_sumer [122K] ⏫  |+4318,@mathew_sumer,|+4318,mathew_sumer,1,118161,2022-05-21 02:00:00.000,mathew_sumer,1,122479,2022-05-28 02:00:00.000,4318
2022-05-28,1,183,183.|,@itsliamgold,[58K],|+4303,,183. @itsliamgold [58K] ⏫  |+4303,@itsliamgold,|+4303,itsliamgold,1,53245,2022-05-21 02:00:00.000,itsliamgold,1,57548,2022-05-28 02:00:00.000,4303
2022-05-28,1,184,184.|,@caio_ianxxx2,[67K],|+4290,,184. @caio_ianxxx2 [67K] ⏫  |+4290,@caio_ianxxx2,|+4290,caio_ianxxx2,1,62864,2022-05-21 02:00:00.000,caio_ianxxx2,1,67154,2022-05-28 02:00:00.000,4290
2022-05-27,0,185,185.|,@pornogaychile1,[78K],|+4287,,185. @pornogaychile1 [78K] ⏫  |+4287,@pornogaychile1,|+4287,pornogaychile1,1,74007,2022-05-21 02:00:00.000,pornogaychile1,1,78294,2022-05-27 02:00:00.000,4287
2022-05-28,1,186,186.|,@alexdroxl,[231K],|+4285,"(Cancún, México )","186. @alexdroxl [231K] ⏫  |+4285 (Cancún, México ) ",@alexdroxl,|+4285,alexdroxl,1,226250,2022-05-21 02:00:00.000,alexdroxl,1,230535,2022-05-28 02:00:00.000,4285
2022-05-28,1,187,187.|,@tyler69xxx,[126K],|+4281,,187. @tyler69xxx [126K] ⏫  |+4281,@tyler69xxx,|+4281,tyler69xxx,1,122032,2022-05-21 02:00:00.000,tyler69xxx,1,126313,2022-05-28 02:00:00.000,4281
2022-05-28,1,188,188.|,@lucadelrey,[30K],|+4281,"(Dallas, TX)","188. @lucadelrey [30K] ⏫  |+4281 (Dallas, TX) ",@lucadelrey,|+4281,lucadelrey,1,25866,2022-05-21 02:00:00.000,lucadelrey,1,30147,2022-05-28 02:00:00.000,4281
2022-05-28,1,189,189.|,@lydian_grey,[216K],|+4268,(CT/NYC),189. @lydian_grey [216K] ⏫  |+4268 (CT/NYC) ,@lydian_grey,|+4268,lydian_grey,1,211489,2022-05-21 02:00:00.000,lydian_grey,1,215757,2022-05-28 02:00:00.000,4268
2022-05-28,1,190,190.|,@amirfuxxx,[54K],|+4262,"(Barcelona, Spain)","190. @amirfuxxx [54K] ⏫  |+4262 (Barcelona, Spain) ",@amirfuxxx,|+4262,amirfuxxx,1,50196,2022-05-21 02:00:00.000,amirfuxxx,1,54458,2022-05-28 02:00:00.000,4262
2022-05-28,1,191,191.|,@garyxprivate,[145K],|+4249,(Around the world 🌍 ),191. @garyxprivate [145K] ⏫  |+4249 (Around the world 🌍 ) ,@garyxprivate,|+4249,garyxprivate,1,140793,2022-05-21 02:00:00.000,garyxprivate,1,145042,2022-05-28 02:00:00.000,4249
2022-05-27,0,192,192.|,@fuckingbrcouple,[14K],|+4241,"(São Paulo, Brasil)","192. @fuckingbrcouple [14K] ⏫  |+4241 (São Paulo, Brasil) ",@fuckingbrcouple,|+4241,fuckingbrcouple,1,9714,2022-05-21 02:00:00.000,fuckingbrcouple,1,13955,2022-05-27 02:00:00.000,4241
